Rank,Block_name,Suspiciousness Value(Dstar4)
1,test_math.cpp_get_rng_140,1
1,test_math.cpp_get_test_array_types_and_sizes_60,1
1,test_io.cpp_releaseAndGetString_588,1
1,test_io.cpp_ASSERT_STREQ_588,1
1,test_io.cpp_EXPECT_NO_THROW_586,1
1,test_io.cpp_EXPECT_NO_THROW_585,1
1,test_io.cpp_EXPECT_NO_THROW_584,1
1,persistence.cpp_CV_Error__6971,1
1,persistence.cpp_cv_isalpha_6969,1
1,test_math.cpp_ipow_243,1
1,test_math.cpp_abs_221,1
1,test_math.cpp_cvRound_221,1
1,test_math.cpp_channels_220,1
1,test_math.cpp_depth_219,1
1,test_math.cpp_cvPow_172,1
1,test_math.cpp_depth_158,1
1,test_math.cpp_fabs_158,1
1,test_math.cpp_cvRound_148,1
1,test_math.cpp_randInt_68,1
1,test_math.cpp_get_rng_101,1
1,test_math.cpp_randInt_102,1
1,test_math.cpp_randInt_103,1
1,test_math.cpp_randInt_140,1
1,test_math.cpp_cvRound_132,1
1,test_math.cpp_depth_130,1
1,test_math.cpp_randInt_124,1
1,test_math.cpp_randInt_110,1
1,test_math.cpp_get_test_array_types_and_sizes_105,1
1,test_io.cpp_c_str_588,1
1,test_math.cpp_CV_MAKETYPE_58,1
1,test_math.cpp_push_back_40,1
1,mathfuncs.cpp_max_1029,1
1,mathfuncs.cpp_cv_abs_1034,1
1,mathfuncs.cpp_:_1034,1
1,mathfuncs.cpp_cvarrToMat_1698,1
1,mathfuncs.cpp_CV_Assert_1699,1
1,mathfuncs.cpp_pow_1700,1
1,test_math.cpp_push_back_38,1
1,test_math.cpp_push_back_39,1
1,test_math.cpp_randInt_108,1
1,test_math.cpp_get_rng_56,1
1,test_math.cpp_randInt_58,1
1,test_math.cpp_randInt_57,1
42,persistence.cpp_CV_CHECK_OUTPUT_FILE_STORAGE_4812,0
42,persistence.cpp_c_str_7013,0
42,persistence.cpp_CV_Assert_7012,0
42,persistence.cpp_getElemSize_7011,0
42,persistence.cpp_isOpened_7008,0
42,persistence.cpp_String_6990,0
42,persistence.cpp_c_str_6988,0
42,persistence.cpp_cvStartWriteStruct_6988,0
42,persistence.cpp_push_back_6979,0
42,persistence.cpp_String_6965,0
42,persistence.cpp_cvEndWriteStruct_6964,0
42,persistence.cpp_back_6962,0
42,persistence.cpp_empty_6962,0
42,persistence.cpp_pop_back_6961,0
42,persistence.cpp_back_6958,0
42,persistence.cpp_empty_6956,0
42,persistence.cpp_write_6743,0
42,persistence.cpp_cvTypeOf_6736,0
42,persistence.cpp_CV_CHECK_OUTPUT_FILE_STORAGE_6731,0
42,persistence.cpp_cvWriteRawData_7013,0
42,persistence.cpp_isOpened_7019,0
42,persistence.cpp_CV_CHECK_FILE_STORAGE_6708,0
42,persistence.cpp_cvWrite_7021,0
42,persistence.cpp_cvSetSeqReaderPos_7190,0
42,persistence.cpp_min_7186,0
42,persistence.cpp_FileNode_7185,0
42,persistence.cpp_min_7182,0
42,persistence.cpp_FileNode_7156,0
42,persistence.cpp_FileNode_7105,0
42,persistence.cpp_cvStartReadSeq_7104,0
42,persistence.cpp_CV_NODE_TYPE_7097,0
42,persistence.cpp_cvRead_7080,0
42,persistence.cpp_cvGetSeqElem_7066,0
42,persistence.cpp_FileNode_7066,0
42,persistence.cpp_isSeq_7066,0
42,persistence.cpp_cvGetFileNodeByName_7061,0
42,persistence.cpp_FileNode_7061,0
42,persistence.cpp_cvGetFileNodeByName_7051,0
42,persistence.cpp_FileNode_7051,0
42,persistence.cpp_c_str_7021,0
42,persistence.cpp_CV_NODE_IS_USER_6713,0
42,persistence.cpp_clone_6698,0
42,persistence.cpp_c_str_7225,0
42,persistence.cpp_CV_ELEM_SIZE_6381,0
42,persistence.cpp_cvGetFileNodeByName_6348,0
42,persistence.cpp_cvReadStringByName_6347,0
42,persistence.cpp_strstr_6343,0
42,persistence.cpp_strtol_6335,0
42,persistence.cpp_isxdigit_6328,0
42,persistence.cpp_cvReadIntByName_6321,0
42,persistence.cpp_cvReadIntByName_6320,0
42,persistence.cpp_cvReadStringByName_6319,0
42,persistence.cpp_cvReadStringByName_6318,0
42,persistence.cpp_cvReadStringByName_6317,0
42,persistence.cpp_cvFree_6291,0
42,persistence.cpp_cvFree_6290,0
42,persistence.cpp_CV_NEXT_SEQ_ELEM_6287,0
42,persistence.cpp_CV_IS_SET_ELEM_6285,0
42,persistence.cpp_cvStartReadSeq_6281,0
42,persistence.cpp_cvEndWriteStruct_6278,0
42,persistence.cpp_cvEndWriteStruct_6274,0
42,persistence.cpp_icvDecodeFormat_6372,0
42,persistence.cpp_cv_isdigit_6389,0
42,persistence.cpp_cvTypeOf_6692,0
42,persistence.cpp_icvCalcElemSize_6397,0
42,persistence.cpp_strcmp_6638,0
42,persistence.cpp_cvFree_6488,0
42,persistence.cpp_cvFree_6487,0
42,persistence.cpp_cvGraphAddEdgeByPtr_6466,0
42,persistence.cpp_cvGraphAddVtx_6449,0
42,persistence.cpp_cvReadRawDataSlice_6441,0
42,persistence.cpp_MIN_6440,0
42,persistence.cpp_cvStartReadRawData_6434,0
42,persistence.cpp_MAX_6431,0
42,persistence.cpp_cvGetFileNodeByName_6415,0
42,persistence.cpp_cvGetFileNodeByName_6414,0
42,persistence.cpp_cvAlloc_6412,0
42,persistence.cpp_cvAlloc_6411,0
42,persistence.cpp_MAX_6410,0
42,persistence.cpp_MAX_6409,0
42,persistence.cpp_cvCreateGraph_6401,0
42,persistence.cpp_icvCalcElemSize_6398,0
42,persistence.cpp_cvWriteInt_7225,0
42,persistence.cpp_cvWriteReal_7231,0
42,persistence.cpp_CV_NEXT_SEQ_ELEM_6269,0
42,test_io.cpp_cvCreateSeq_128,0
42,test_io.cpp_all_124,0
42,test_io.cpp_fill_124,0
42,test_io.cpp_test_mat_scale_123,0
42,test_io.cpp_all_119,0
42,test_io.cpp_fill_119,0
42,test_io.cpp_CV_MAKETYPE_117,0
42,test_io.cpp_randInt_117,0
42,test_io.cpp_test_mat_117,0
42,test_io.cpp_randInt_116,0
42,test_io.cpp_randInt_115,0
42,test_io.cpp_randReal_112,0
42,test_io.cpp_randInt_112,0
42,test_io.cpp_randInt_111,0
42,test_io.cpp_fs_109,0
42,test_io.cpp_tempfile_107,0
42,test_io.cpp_cvClearMemStorage_104,0
42,test_io.cpp_update_progress_102,0
42,test_io.cpp_multiply_125,0
42,test_io.cpp_cvSeqPushMulti_130,0
42,test_io.cpp_cvCreateMemStorage_95,0
42,test_io.cpp_cvCreateGraph_132,0
42,test_io.cpp_randInt_166,0
42,test_io.cpp_randInt_165,0
42,test_io.cpp_multiply_161,0
42,test_io.cpp_all_160,0
42,test_io.cpp_fill_160,0
42,test_io.cpp_test_mat_scale_159,0
42,test_io.cpp_all_155,0
42,test_io.cpp_fill_155,0
42,test_io.cpp_CV_MAKETYPE_153,0
42,test_io.cpp_test_mat_nd_153,0
42,test_io.cpp_randInt_151,0
42,test_io.cpp_randInt_150,0
42,test_io.cpp_randInt_149,0
42,test_io.cpp_randInt_147,0
42,test_io.cpp_randInt_146,0
42,test_io.cpp_cvGraphAddEdge_142,0
42,test_io.cpp_cvGraphAddVtx_138,0
42,test_io.cpp_update_context_101,0
42,test_io.cpp_storage_95,0
42,persistence.cpp_c_str_7231,0
42,persistence.cpp_CV_IS_SPARSE_MAT_7333,0
42,persistence.cpp_cvRead_7332,0
42,persistence.cpp_empty_7327,0
42,persistence.cpp_cvReleaseMatND_7316,0
42,persistence.cpp_copyTo_7315,0
42,persistence.cpp_cvarrToMat_7315,0
42,persistence.cpp_CV_IS_MATND_HDR_7313,0
42,persistence.cpp_CV_IS_MAT_HDR_Z_7308,0
42,persistence.cpp_cvRead_7307,0
42,persistence.cpp_empty_7302,0
42,persistence.cpp_c_str_7267,0
42,persistence.cpp_cvWrite_7267,0
42,persistence.cpp_cvCreateSparseMat_7266,0
42,persistence.cpp_mat_7266,0
42,persistence.cpp_c_str_7259,0
42,persistence.cpp_cvWrite_7259,0
42,persistence.cpp_c_str_7254,0
42,persistence.cpp_cvWrite_7254,0
42,persistence.cpp_CV_Assert_7333,0
42,persistence.cpp_copyToSparseMat_7334,0
42,test_io.cpp_get_rng_92,0
42,persistence.cpp_:_7433,0
42,test_io.cpp_fabs_75,0
42,test_io.cpp_CV_NODE_IDX_52,0
42,test_io.cpp_cvPtrND_52,0
42,test_io.cpp_cvGetNextSparseNode_49,0
42,test_io.cpp_cvInitSparseMatIterator_48,0
42,test_io.cpp_CV_MAT_TYPE_45,0
42,test_io.cpp_randReal_17,0
42,test_io.cpp_randInt_16,0
42,test_io.cpp_CV_MAT_CN_11,0
42,test_io.cpp_CV_Assert_11,0
42,system.cpp_DeleteFileA_856,0
42,system.cpp_GetTempFileNameA_853,0
42,system.cpp_GetTempPathA_850,0
42,system.cpp_getenv_824,0
42,rand.cpp_RNG_NEXT_101,0
42,persistence.cpp_String_7465,0
42,persistence.cpp_CV_NODE_IS_STRING_7465,0
42,persistence.cpp_cvWriteRawData_6273,0
42,persistence.cpp_cvAlignPtr_6250,0
42,persistence.cpp_icvDecodeFormat_4817,0
42,persistence.cpp_cvEndWriteStruct_5349,0
42,persistence.cpp_cvWriteRawData_5346,0
42,persistence.cpp_cvInitNArrayIterator_5343,0
42,persistence.cpp_cvStartWriteStruct_5339,0
42,persistence.cpp_cvGetElemType_5338,0
42,persistence.cpp_icvEncodeFormat_5338,0
42,persistence.cpp_cvWriteString_5338,0
42,persistence.cpp_cvEndWriteStruct_5337,0
42,persistence.cpp_cvWriteRawData_5336,0
42,persistence.cpp_cvStartWriteStruct_5335,0
42,persistence.cpp_cvGetDims_5334,0
42,persistence.cpp_cvStartWriteStruct_5333,0
42,persistence.cpp_cvReadRawData_5302,0
42,persistence.cpp_cvCreateMat_5301,0
42,persistence.cpp_CV_MAT_CN_5295,0
42,persistence.cpp_icvFileNodeSeqLen_5294,0
42,persistence.cpp_cvGetFileNodeByName_5290,0
42,persistence.cpp_icvDecodeSimpleFormat_5288,0
42,persistence.cpp_cvNextNArraySlice_5347,0
42,persistence.cpp_cvEndWriteStruct_5350,0
42,persistence.cpp_cvReadIntByName_5282,0
42,persistence.cpp_cvGetFileNodeByName_5365,0
42,persistence.cpp_cvEndWriteStruct_5461,0
42,persistence.cpp_cvWriteRawData_5460,0
42,persistence.cpp_cvStartWriteStruct_5459,0
42,persistence.cpp_cvGetDims_5457,0
42,persistence.cpp_cvStartWriteStruct_5456,0
42,persistence.cpp_cvCreateMemStorage_5454,0
42,persistence.cpp_CV_IS_SPARSE_MAT_5416,0
42,persistence.cpp_cvReadRawData_5401,0
42,persistence.cpp_cvCreateMatND_5400,0
42,persistence.cpp_icvFileNodeSeqLen_5392,0
42,persistence.cpp_CV_Assert_5388,0
42,persistence.cpp_CV_MAT_CN_5386,0
42,persistence.cpp_cvGetFileNodeByName_5380,0
42,persistence.cpp_icvDecodeSimpleFormat_5378,0
42,persistence.cpp_cvReadRawData_5377,0
42,persistence.cpp_CV_NODE_IS_SEQ_5371,0
42,persistence.cpp_cvReadStringByName_5366,0
42,persistence.cpp_cvReadStringByName_5283,0
42,persistence.cpp_cvReadIntByName_5281,0
42,persistence.cpp_icvEncodeFormat_5462,0
42,persistence.cpp_icvDecodeFormat_4963,0
42,persistence.cpp_cvStartReadSeq_4936,0
42,persistence.cpp_CV_NODE_TYPE_4925,0
42,persistence.cpp_CV_CHECK_FILE_STORAGE_4920,0
42,persistence.cpp_icvJSONWrite_4906,0
42,persistence.cpp_strlen_4897,0
42,persistence.cpp_icvYMLWrite_4891,0
42,persistence.cpp_icvXMLWriteScalar_4887,0
42,persistence.cpp_strlen_4886,0
42,persistence.cpp_icvDoubleToString_4872,0
42,persistence.cpp_icvFloatToString_4868,0
42,persistence.cpp_icv_itoa_4864,0
42,persistence.cpp_icv_itoa_4860,0
42,persistence.cpp_icv_itoa_4856,0
42,persistence.cpp_icv_itoa_4852,0
42,persistence.cpp_icv_itoa_4848,0
42,persistence.cpp_cvAlign_4840,0
42,persistence.cpp_CV_ELEM_SIZE_4837,0
42,persistence.cpp_CV_CHECK_FILE_STORAGE_4955,0
42,persistence.cpp_icvCalcStructSize_4964,0
42,persistence.cpp_cvEndWriteStruct_5260,0
42,persistence.cpp_CV_ELEM_SIZE_4972,0
42,persistence.cpp_cvEndWriteStruct_5259,0
42,persistence.cpp_cvWriteRawData_5257,0
42,persistence.cpp_CV_IS_MAT_CONT_5250,0
42,persistence.cpp_cvGetSize_5247,0
42,persistence.cpp_cvStartWriteStruct_5245,0
42,persistence.cpp_CV_MAT_TYPE_5244,0
42,persistence.cpp_icvEncodeFormat_5244,0
42,persistence.cpp_cvWriteString_5244,0
42,persistence.cpp_cvWriteInt_5243,0
42,persistence.cpp_cvWriteInt_5242,0
42,persistence.cpp_cvStartWriteStruct_5241,0
42,persistence.cpp_CV_NODE_IS_SEQ_5109,0
42,persistence.cpp_cvReadRawDataSlice_5109,0
42,persistence.cpp_cvStartReadRawData_5108,0
42,persistence.cpp_CV_NEXT_SEQ_ELEM_5079,0
42,persistence.cpp_CV_NODE_IS_INT_4982,0
42,persistence.cpp_cvAlign_4976,0
42,persistence.cpp_cvWriteString_5462,0
42,persistence.cpp_CV_MAT_TYPE_5462,0
42,persistence.cpp_CV_IS_SET_ELEM_6243,0
42,persistence.cpp_CV_IS_SET_ELEM_6181,0
42,persistence.cpp_cvAlloc_6175,0
42,persistence.cpp_cvGraphGetEdgeCount_6174,0
42,persistence.cpp_cvCloneGraph_6154,0
42,persistence.cpp_CV_IS_GRAPH_6137,0
42,persistence.cpp_icvWriteSeq_5907,0
42,persistence.cpp_strcmp_5900,0
42,persistence.cpp_cvAttrValue_5896,0
42,persistence.cpp_cvEndWriteStruct_5887,0
42,persistence.cpp_cvEndWriteStruct_5886,0
42,persistence.cpp_cvWriteRawData_5882,0
42,persistence.cpp_cvStartWriteStruct_5878,0
42,persistence.cpp_icvWriteHeaderData_5877,0
42,persistence.cpp_cvWriteString_5875,0
42,persistence.cpp_cvWriteInt_5873,0
42,persistence.cpp_cvWriteString_5871,0
42,persistence.cpp_CV_SEQ_ELTYPE_5868,0
42,persistence.cpp_CV_IS_SEQ_CURVE_5866,0
42,persistence.cpp_cvStartReadSeq_6178,0
42,persistence.cpp_CV_NEXT_SEQ_ELEM_6187,0
42,persistence.cpp_CV_IS_SEQ_CLOSED_5862,0
42,persistence.cpp_cvStartWriteStruct_6191,0
42,persistence.cpp_cvStartReadSeq_6240,0
42,persistence.cpp_cvStartWriteStruct_6238,0
42,persistence.cpp_CV_ELEM_SIZE_6234,0
42,persistence.cpp_icvDecodeFormat_6233,0
42,persistence.cpp_icvCalcElemSize_6223,0
42,persistence.cpp_cvAlloc_6212,0
42,persistence.cpp_MAX_6211,0
42,persistence.cpp_MAX_6210,0
42,persistence.cpp_icvWriteHeaderData_6208,0
42,persistence.cpp_cvWriteString_6206,0
42,persistence.cpp_sprintf_6204,0
42,persistence.cpp_icvGetFormat_6202,0
42,persistence.cpp_cvWriteInt_6201,0
42,persistence.cpp_icvGetFormat_6196,0
42,persistence.cpp_cvWriteInt_6195,0
42,persistence.cpp_CV_IS_GRAPH_ORIENTED_6193,0
42,persistence.cpp_cvWriteString_6193,0
42,persistence.cpp_CV_IS_SEQ_HOLE_5864,0
42,persistence.cpp_icvGetFormat_5859,0
42,persistence.cpp_cvStartWriteStruct_5463,0
42,persistence.cpp_cvReadRawData_5533,0
42,persistence.cpp_cvReadStringByName_5522,0
42,persistence.cpp_cvGetFileNodeByName_5521,0
42,persistence.cpp_cvReleaseMemStorage_5504,0
42,persistence.cpp_cvEndWriteStruct_5503,0
42,persistence.cpp_cvEndWriteStruct_5502,0
42,persistence.cpp_cvWriteRawData_5499,0
42,persistence.cpp_CV_NODE_VAL_5497,0
42,persistence.cpp_write_int_5493,0
42,persistence.cpp_write_int_5490,0
42,persistence.cpp_CV_READ_SEQ_ELEM_5484,0
42,persistence.cpp_cvStartReadSeq_5476,0
42,persistence.cpp_cvSeqSort_5475,0
42,persistence.cpp_cvGetNextSparseNode_5472,0
42,persistence.cpp_cvSeqPush_5471,0
42,persistence.cpp_CV_NODE_IDX_5470,0
42,persistence.cpp_cvInitSparseMatIterator_5467,0
42,persistence.cpp_cvCreateSeq_5465,0
42,persistence.cpp_CV_NODE_IS_SEQ_5527,0
42,persistence.cpp_icvDecodeSimpleFormat_5534,0
42,persistence.cpp_cvStartWriteStruct_5854,0
42,persistence.cpp_cvGetFileNodeByName_5536,0
42,persistence.cpp_CV_MAT_TYPE_5826,0
42,persistence.cpp_icvEncodeFormat_5826,0
42,persistence.cpp_CV_ELEM_SIZE_5823,0
42,persistence.cpp_CV_MAT_TYPE_5821,0
42,persistence.cpp_cvAttrValue_5810,0
42,persistence.cpp_cvAttrValue_5747,0
42,persistence.cpp_CV_IS_SEQ_5721,0
42,persistence.cpp_cvReadRawDataSlice_5576,0
42,persistence.cpp_cvPtrND_5575,0
42,persistence.cpp_CV_NEXT_SEQ_ELEM_5573,0
42,persistence.cpp_CV_NODE_IS_INT_5568,0
42,persistence.cpp_CV_NEXT_SEQ_ELEM_5565,0
42,persistence.cpp_CV_NODE_IS_INT_5552,0
42,persistence.cpp_cvStartReadRawData_5545,0
42,persistence.cpp_CV_MAT_CN_5542,0
42,persistence.cpp_cvCreateSparseMat_5540,0
42,persistence.cpp_CV_NODE_IS_SEQ_5537,0
42,parallel.cpp_stripeRange_418,0
42,test_ds.cpp_cvGetGraphVtx_1644,0
42,parallel.cpp_ctx_416,0
42,test_opencl.cpp_reference_25,0
42,test_opencl.cpp_runProfiling_22,0
42,test_opencl.cpp_dst_15,0
42,test_opencl.cpp_Scalar_14,0
42,test_opencl.cpp_src_14,0
42,test_opencl.cpp_empty_13,0
42,test_opencl.cpp_ASSERT_FALSE_13,0
42,filesystem.cpp_isPathSeparator_506,0
42,filesystem.cpp_empty_504,0
42,filesystem.cpp_fs_503,0
42,filesystem.cpp_empty_503,0
42,filesystem.cpp_CV_Assert_503,0
42,filesystem.cpp_fs_470,0
42,filesystem.cpp_String_469,0
42,filesystem.cpp_fs_469,0
42,filesystem.cpp_fs_467,0
42,filesystem.cpp_fs_465,0
42,filesystem.cpp_empty_463,0
42,test_opencl.cpp_ASSERT_GE_23,0
42,test_opencl.cpp_Scalar_25,0
42,filesystem.cpp_empty_399,0
42,test_opencl.cpp_copyTo_26,0
42,test_opencl.cpp_ASSERT_TRUE_78,0
42,test_opencl.cpp_program_77,0
42,test_opencl.cpp_ocl_75,0
42,test_opencl.cpp_empty_74,0
42,test_opencl.cpp_ASSERT_FALSE_74,0
42,test_opencl.cpp_getBinary_67,0
42,test_opencl.cpp_empty_66,0
42,test_opencl.cpp_EXPECT_FALSE_66,0
42,test_opencl.cpp_ASSERT_TRUE_64,0
42,test_opencl.cpp_program_63,0
42,test_opencl.cpp_src_61,0
42,test_opencl.cpp_SkipTestException_40,0
42,test_opencl.cpp_compilerAvailable_38,0
42,test_opencl.cpp_ocl_37,0
42,test_opencl.cpp_ocl_32,0
42,test_opencl.cpp_norm_27,0
42,test_opencl.cpp_EXPECT_EQ_27,0
42,filesystem.cpp_GetTempPath_404,0
42,filesystem.cpp_getConfigurationParameterString_397,0
42,umatrix.cpp_CV_MAT_CN_979,0
42,umatrix.cpp_args_1015,0
42,umatrix.cpp_CV_ELEM_SIZE_1001,0
42,umatrix.cpp_scalararg_1001,0
42,umatrix.cpp_empty_999,0
42,umatrix.cpp_setK_998,0
42,umatrix.cpp_format_993,0
42,umatrix.cpp_isIntel_992,0
42,umatrix.cpp_Device_992,0
42,umatrix.cpp_convertAndUnrollScalar_990,0
42,umatrix.cpp_CV_MAKE_TYPE_986,0
42,umatrix.cpp_predictOptimalVectorWidth_985,0
42,umatrix.cpp_max_985,0
42,umatrix.cpp_kind_984,0
42,umatrix.cpp_checkScalar_984,0
42,umatrix.cpp_CV_Assert_984,0
42,umatrix.cpp_getMat_983,0
42,umatrix.cpp_useOpenCL_981,0
42,umatrix.cpp_CV_MAT_DEPTH_981,0
42,umatrix.cpp_KernelArg_1014,0
42,umatrix.cpp_run_1019,0
42,filesystem.cpp_CV_Assert_388,0
42,umatrix.cpp_setTo_1034,0
42,filesystem.cpp_unlock_shared_388,0
42,filesystem.cpp_CV_Assert_387,0
42,filesystem.cpp_lock_shared_387,0
42,filesystem.cpp_isDirectory_222,0
42,filesystem.cpp_empty_220,0
42,filesystem.cpp_length_214,0
42,filesystem.cpp_substr_214,0
42,filesystem.cpp_isPathSeparator_212,0
42,filesystem.cpp_length_211,0
42,filesystem.cpp_empty_211,0
42,filesystem.cpp_c_str_97,0
42,filesystem.cpp_GetFileAttributesExA_97,0
42,filesystem.cpp_CV_INSTRUMENT_REGION_85,0
42,filesystem.cpp_isPathSeparator_66,0
42,filesystem.cpp_isPathSeparator_65,0
42,filesystem.cpp_empty_62,0
42,filesystem.cpp_empty_60,0
42,test_opencl.cpp_create_79,0
42,test_opencl.cpp_testOpenCLKernel_82,0
42,ocl.cpp_isExtensionSupported_1367,0
42,arithm.cpp_CV_Assert_715,0
42,arithm.cpp_getContinuousSize_629,0
42,arithm.cpp_getMat_628,0
42,arithm.cpp_CV_OCL_RUN_623,0
42,arithm.cpp_createSameSize_622,0
42,arithm.cpp_binary_op_391,0
42,arithm.cpp_GET_OPTIMIZED_390,0
42,arithm.cpp_CV_INSTRUMENT_REGION_388,0
42,arithm.cpp_binary_op_383,0
42,arithm.cpp_GET_OPTIMIZED_382,0
42,arithm.cpp_CV_INSTRUMENT_REGION_380,0
42,arithm.cpp_binary_op_375,0
42,arithm.cpp_GET_OPTIMIZED_374,0
42,arithm.cpp_CV_INSTRUMENT_REGION_372,0
42,arithm.cpp_copymask_297,0
42,arithm.cpp_func_294,0
42,arithm.cpp_MIN_292,0
42,arithm.cpp_allocate_284,0
42,arithm.cpp_channels_629,0
42,arithm.cpp_sameSize_715,0
42,system.cpp_Exception_234,0
42,arithm.cpp_sameSize_716,0
42,arithm.cpp_CALL_IPP_BIN_E_12_2227,0
42,arithm.cpp_CALL_IPP_BIN_E_12_2218,0
42,arithm.cpp_IF_SIMD_2210,0
42,arithm.cpp_CALL_IPP_BIN_E_12_2201,0
42,arithm.cpp_func_1347,0
42,arithm.cpp_MIN_1346,0
42,arithm.cpp_getAddTab_926,0
42,arithm.cpp_arithm_op_926,0
42,arithm.cpp_CV_INSTRUMENT_REGION_924,0
42,arithm.cpp_copymask_798,0
42,arithm.cpp_cvtdst_795,0
42,arithm.cpp_func_793,0
42,arithm.cpp_func_790,0
42,arithm.cpp_bszn_773,0
42,arithm.cpp_MIN_772,0
42,arithm.cpp_allocate_756,0
42,arithm.cpp_min_754,0
42,arithm.cpp_min_283,0
42,arithm.cpp_getMat_260,0
42,arithm.cpp_getMat_259,0
42,arithm.cpp_CV_OCL_RUN_255,0
42,arithm.cpp_CV_MAT_CN_171,0
42,arithm.cpp_CV_MAT_DEPTH_171,0
42,arithm.cpp_kind_170,0
42,private.hpp_CV_MAT_DEPTH_324,0
42,mat.inl.hpp_fastFree_1371,0
42,mat.inl.hpp_total_896,0
42,mat.inl.hpp_create_784,0
42,mat.inl.hpp_copySize_490,0
42,mat.inl.hpp_kind_159,0
42,mat.inl.hpp_kind_157,0
42,mat.inl.hpp_isVector_157,0
42,test_opencl.cpp_SkipTestException_96,0
42,test_opencl.cpp_isExtensionSupported_94,0
42,test_opencl.cpp_ocl_93,0
42,test_opencl.cpp_ocl_88,0
42,system.cpp_c_str_247,0
42,system.cpp_what_247,0
42,arithm.cpp_CV_MAT_DEPTH_172,0
42,arithm.cpp_CV_MAT_CN_172,0
42,arithm.cpp_dims_173,0
42,arithm.cpp_sameSize_230,0
42,arithm.cpp_setTo_253,0
42,arithm.cpp_createSameSize_249,0
42,arithm.cpp_sameSize_243,0
42,arithm.cpp_getCopyMaskFunc_242,0
42,arithm.cpp_sameSize_241,0
42,arithm.cpp_CV_Assert_241,0
42,arithm.cpp_CV_ELEM_SIZE_233,0
42,arithm.cpp_CV_Assert_230,0
42,arithm.cpp_empty_180,0
42,arithm.cpp_sameSize_211,0
42,arithm.cpp_func_203,0
42,arithm.cpp_getContinuousSize_198,0
42,arithm.cpp_getMat_197,0
42,arithm.cpp_CV_ELEM_SIZE_192,0
42,arithm.cpp_CV_OCL_RUN_186,0
42,arithm.cpp_create_185,0
42,umatrix.cpp_CV_MAT_DEPTH_979,0
42,umatrix.cpp_empty_977,0
42,arithm.cpp_CALL_IPP_BIN_12_2244,0
42,ocl.cpp_file_3547,0
42,ocl.cpp_lock_fs_3546,0
42,ocl.cpp_empty_3539,0
42,ocl.cpp_fs_3536,0
42,ocl.cpp_empty_3534,0
42,ocl.cpp_CV_Assert_3534,0
42,ocl.cpp_empty_3532,0
42,ocl.cpp_prepareCacheDirectoryForContext_3526,0
42,ocl.cpp_getSingletonInstance_3525,0
42,ocl.cpp_CV_Assert_3522,0
42,ocl.cpp_CV_Assert_3521,0
42,ocl.cpp_getImpl_3520,0
42,ocl.cpp_CV_Assert_3520,0
42,ocl.cpp_compileWithCache_3515,0
42,ocl.cpp_createFromBinary_3512,0
42,ocl.cpp_CV_Assert_3507,0
42,ocl.cpp_getImpl_3506,0
42,ocl.cpp_CV_Assert_3506,0
42,ocl.cpp_get_3546,0
42,ocl.cpp_c_str_3547,0
42,ocl.cpp_isAMD_3496,0
42,ocl.cpp_CV_Assert_3552,0
42,ocl.cpp_deviceListBuf_3693,0
42,ocl.cpp_ndevices_3692,0
42,ocl.cpp_CV_Assert_3689,0
42,ocl.cpp_CV_OCL_DBG_CHECK_RESULT_3688,0
42,ocl.cpp_clCreateProgramWithSource_3687,0
42,ocl.cpp_CV_Assert_3683,0
42,ocl.cpp_CV_Assert_3682,0
42,ocl.cpp_c_str_3680,0
42,ocl.cpp_CV_Assert_3673,0
42,ocl.cpp_CV_Assert_3672,0
42,ocl.cpp_CV_Assert_3671,0
42,ocl.cpp_empty_3598,0
42,ocl.cpp_CV_Assert_3596,0
42,ocl.cpp_buildFromSources_3572,0
42,ocl.cpp_CV_Assert_3569,0
42,ocl.cpp_createFromBinary_3553,0
42,ocl.cpp_empty_3552,0
42,ocl.cpp_compile_3501,0
42,ocl.cpp_getImpl_3494,0
42,umatrix.cpp_CV_INSTRUMENT_REGION_975,0
42,ocl.cpp_format_3300,0
42,ocl.cpp_crc64_3289,0
42,ocl.cpp_empty_3288,0
42,ocl.cpp_CV_Assert_3288,0
42,ocl.cpp_String_3273,0
42,ocl.cpp_updateHash_3261,0
42,ocl.cpp_empty_3259,0
42,ocl.cpp_initFromSource_3239,0
42,ocl.cpp_init_3238,0
42,ocl.cpp_run_3167,0
42,ocl.cpp_getProfilingQueue_3165,0
42,ocl.cpp_finish_3164,0
42,ocl.cpp_CV_Assert_3163,0
42,ocl.cpp_getDefault_3162,0
42,ocl.cpp_CV_Assert_3161,0
42,ocl.cpp_clReleaseEvent_3130,0
42,ocl.cpp_CV_OCL_DBG_CHECK_3130,0
42,ocl.cpp_clSetEventCallback_3127,0
42,ocl.cpp_c_str_3289,0
42,ocl.cpp_init_3309,0
42,ocl.cpp_joinBuildOptions_3493,0
42,ocl.cpp_Impl_3322,0
42,ocl.cpp_device_3490,0
42,ocl.cpp_getDefault_3489,0
42,ocl.cpp_CV_Assert_3486,0
42,ocl.cpp_getImpl_3485,0
42,ocl.cpp_empty_3466,0
42,ocl.cpp_ProgramSource_3450,0
42,ocl.cpp_String_3449,0
42,ocl.cpp_Impl_3449,0
42,ocl.cpp_getInitializationMutex_3446,0
42,ocl.cpp_lock_3446,0
42,ocl.cpp_fromBinary_3429,0
42,ocl.cpp_CV_Assert_3428,0
