Rank,Block_name,Suspiciousness Value(Dstar4)
1,test_math.cpp_randInt_rng_68,1
1,test_math.cpp_cvRound_power_148,1
1,test_math.cpp_randInt_ts_get_rng_140,1
1,test_math.cpp_cvRound_power_132,1
1,test_math.cpp_depth_130,1
1,test_math.cpp_randInt_rng_124,1
1,test_math.cpp_randInt_rng_108,1
1,test_math.cpp_get_test_array_types_and_sizes_test_case_idx_sizes_types_105,1
1,test_math.cpp_randInt_rng_103,1
1,test_math.cpp_randInt_rng_102,1
1,test_math.cpp_get_rng_101,1
1,test_math.cpp_get_test_array_types_and_sizes_test_case_idx_sizes_types_60,1
1,test_math.cpp_CV_MAKETYPE_depth_cn_58,1
1,test_math.cpp_randInt_rng_58,1
1,test_math.cpp_randInt_rng_57,1
1,test_math.cpp_get_rng_56,1
1,test_math.cpp_push_back_NULL_40,1
1,test_math.cpp_push_back_NULL_39,1
1,test_math.cpp_push_back_NULL_38,1
1,mathfuncs.cpp_pow_src_power_dst_1700,1
1,mathfuncs.cpp_CV_Assert_src_type_dst_type_src_size_dst_size_1699,1
1,mathfuncs.cpp_cvarrToMat_dstarr_1698,1
1,mathfuncs.cpp_cvarrToMat_srcarr_1698,1
1,mathfuncs.cpp_:_T_1034,1
1,mathfuncs.cpp_cv_abs_val_1034,1
1,test_math.cpp_get_rng_140,1
1,test_math.cpp_randInt_rng_110,1
1,test_math.cpp_fabs_power_158,1
1,matrix.cpp_allocate_bufferSize_4512,1
1,test_operations.cpp_norm_expected_result_NORM_INF_1386,1
1,test_operations.cpp_EXPECT_EQ_cvtest_norm_expected_result_NORM_INF_1386,1
1,test_operations.cpp_ASSERT_EQ_expected_size_result_size_1385,1
1,test_operations.cpp_col_1380,1
1,test_operations.cpp_sortIdx_src_col_result_CV_SORT_EVERY_COLUMN_CV_SORT_ASCENDING_1380,1
1,out.cpp_sprintf_buf_d_mtx_ptr_int_row_col_cn_77,1
1,out.cpp_valueToStr32s_77,1
1,test_math.cpp_depth_158,1
1,matrix.cpp_reshape_dstSub_rows_4523,1
1,matrix.cpp_CV_INSTRUMENT_FUN_IPP_ippsSortRadixIndex_void_src_ptr_i_pixStride_Ipp32s_dstRow_ptr_src_rows_buffer_4520,1
1,matrix.cpp_Mat_dst_subRect_4518,1
1,matrix.cpp_copyTo_dstSub_4524,1
1,matrix.cpp_ippsSortRadixIndexGetBufferSize_src_rows_type_bufferSize_4509,1
1,matrix.cpp_subRect_src_rows_4505,1
1,test_math.cpp_cvPow_test_array_INPUT_test_array_OUTPUT_power_172,1
1,test_math.cpp_depth_219,1
1,test_math.cpp_channels_220,1
1,test_math.cpp_cvRound_power_221,1
1,test_math.cpp_abs_ipower_221,1
1,test_math.cpp_ipow_val_ipower_243,1
1,matrix.cpp_dstRow_dst_rows_dst_type_4503,1
1,mathfuncs.cpp_max_1029,1
57,datastructs.cpp_CV_IS_SET_ELEM_reader_ptr_3316,0
57,datastructs.cpp_cvStartReadSeq_CvSeq_graph_reader_3313,0
57,datastructs.cpp_CV_NEXT_SEQ_ELEM_edge_size_reader_3309,0
57,datastructs.cpp_cvGraphAddEdgeByPtr_result_new_org_new_dst_edge_dstedge_3306,0
57,datastructs.cpp_CV_IS_SET_ELEM_reader_ptr_3300,0
57,datastructs.cpp_cvStartReadSeq_CvSeq_graph_edges_reader_3297,0
57,datastructs.cpp_CV_NEXT_SEQ_ELEM_vtx_size_reader_3293,0
57,datastructs.cpp_cvGraphAddVtx_result_vtx_dstvtx_3288,0
57,datastructs.cpp_CV_IS_SET_ELEM_reader_ptr_3284,0
57,datastructs.cpp_cvStartReadSeq_CvSeq_graph_reader_3281,0
57,datastructs.cpp_memcpy_result_sizeof_CvGraph_graph_sizeof_CvGraph_3277,0
57,datastructs.cpp_cvCreateGraph_graph_flags_graph_header_size_3275,0
57,datastructs.cpp_cvAlloc_graph_total_sizeof_ptr_buffer_3274,0
57,datastructs.cpp_cvAlloc_graph_total_sizeof_flag_buffer_3273,0
57,datastructs.cpp_CV_IS_GRAPH_graph_3261,0
57,datastructs.cpp_memcpy_str_ptr_ptr_str_len_359,0
57,array.cpp_CV_MAT_TYPE_matnd_type_2485,0
57,array.cpp_CV_IS_MATND_HDR_src_2460,0
57,array.cpp_CV_ELEM_SIZE1_type_531,0
57,array.cpp_CV_IS_SPARSE_MAT_mat_619,0
57,array.cpp_cvCreateSparseMat_src_dims_src_size_src_type_607,0
57,array.cpp_CV_IS_SPARSE_MAT_HDR_src_604,0
57,array.cpp_cvFree_arr_595,0
57,array.cpp_cvFree_arr_hashtable_594,0
57,array.cpp_cvReleaseMemStorage_storage_593,0
57,array.cpp_CV_IS_SPARSE_MAT_HDR_arr_587,0
57,array.cpp_memset_arr_hashtable_size_570,0
57,array.cpp_cvAlloc_size_569,0
57,array.cpp_cvCreateSet_sizeof_CvSet_size_storage_564,0
57,array.cpp_cvCreateMemStorage_CV_SPARSE_MAT_BLOCK_563,0
57,array.cpp_cvAlign_arr_idxoffset_dims_sizeof_int_sizeof_CvSetElem_561,0
57,array.cpp_cvAlign_arr_valoffset_pix_size_sizeof_int_560,0
57,array.cpp_cvAlign_sizeof_CvSparseNode_pix_size1_559,0
57,array.cpp_memcpy_arr_size_sizes_dims_sizeof_sizes_557,0
57,array.cpp_MAX_dims_CV_MAX_DIM_551,0
57,array.cpp_cvAlloc_sizeof_arr_MAX_dims_CV_MAX_DIM_sizeof_arr_size_551,0
57,array.cpp_CV_MAT_CN_type_532,0
57,array.cpp_cvCopy_src_dst_608,0
57,array.cpp_CV_NODE_IDX_mat_node_676,0
57,array.cpp_CV_IS_IMAGE_HDR_src_2400,0
57,array.cpp_CV_NODE_VAL_mat_node_682,0
57,array.cpp_icvGetNodePtr_CvSparseMat_arr_idx_1891,0
57,array.cpp_CV_IS_SPARSE_MAT_arr_1890,0
57,array.cpp_CV_IS_MAT_HDR_Z_arr_1223,0
57,array.cpp_CV_IS_SPARSE_MAT_HDR_arr_1139,0
57,array.cpp_CV_IS_MATND_HDR_arr_1127,0
57,array.cpp_CV_IS_IMAGE_arr_1116,0
57,array.cpp_CV_IS_MAT_HDR_arr_1105,0
57,array.cpp_cvAlloc_total_size_879,0
57,array.cpp_CV_IS_MAT_CONT_mat_type_862,0
57,array.cpp_CV_ELEM_SIZE_mat_type_854,0
57,array.cpp_CV_IS_MATND_HDR_arr_851,0
57,array.cpp_CV_ELEM_SIZE_mat_type_727,0
57,array.cpp_memset_ptr_CV_ELEM_SIZE_mat_type_727,0
57,array.cpp_CV_NODE_VAL_mat_node_725,0
57,array.cpp_CV_NODE_IDX_mat_node_724,0
57,array.cpp_memcpy_CV_NODE_IDX_mat_node_idx_mat_dims_sizeof_idx_724,0
57,array.cpp_cvSetNew_mat_heap_720,0
57,mathfuncs_core.simd.hpp_CV_INSTRUMENT_REGION_316,0
57,matop.cpp_isReal_1282,0
57,mathfuncs_core.simd.hpp_v_store_dst_i_t1_305,0
57,test_dxt.cpp_convertFromCCS_src0row_src0row_dstrow_266,0
57,test_dxt.cpp_elemSize1_285,0
57,test_dxt.cpp_isContinuous_284,0
57,test_dxt.cpp_elemSize_282,0
57,test_dxt.cpp_isContinuous_281,0
57,test_dxt.cpp_channels_278,0
57,test_dxt.cpp_convertFromCCS_src0row_src0row_dstrow_271,0
57,test_dxt.cpp_col_len_270,0
57,test_dxt.cpp_col__src0_cols_269,0
57,test_dxt.cpp_col_265,0
57,convert.cpp_getMat_344,0
57,test_dxt.cpp_col_264,0
57,test_dxt.cpp_convertFromCCS_src0row_src1row_dstrow_259,0
57,test_dxt.cpp_transpose_tmp_dst_133,0
57,test_dxt.cpp_DFT_1D_srci_dsti_flags_wave_129,0
57,test_dxt.cpp_col_i_128,0
57,test_dxt.cpp_reshape_cn_tmp_cols_128,0
57,test_dxt.cpp_initDFTWave_dst_rows_flags_DFT_INVERSE_123,0
57,test_dxt.cpp_DFT_1D_srci_dsti_flags_wave_117,0
57,test_dxt.cpp_depth_287,0
57,test_dxt.cpp_dft_src_dst_flags_699,0
57,test_dxt.cpp_idft_src_dst_flags_CV_DXT_INVERSE_701,0
57,test_dxt.cpp_channels_711,0
57,convert.cpp_create_mv_dims_mv_size_CV_MAKETYPE_depth_cn_343,0
57,convert.cpp_channels_339,0
57,convert.cpp_channels_338,0
57,convert.cpp_depth_337,0
57,convert.cpp_CV_Assert_mv_i_size_mv_size_mv_i_depth_depth_337,0
57,convert.cpp_depth_330,0
57,convert.cpp_CV_Assert_mv_n_328,0
57,convert.cpp_CV_INSTRUMENT_REGION_326,0
57,convert.cpp_CV_INSTRUMENT_REGION_IPP_276,0
57,test_dxt.cpp_extract_tmp_dst_dst_739,0
57,test_dxt.cpp_DFT_2D_tmp_src_tmp_dst_flags_736,0
57,test_dxt.cpp_DFT_1D_tmp_src_tmp_dst_flags_734,0
57,test_dxt.cpp_convertFromCCS_src_src_tmp_src_flags_728,0
57,test_dxt.cpp_insert_src_tmp_src_724,0
57,test_dxt.cpp_all_723,0
57,test_dxt.cpp_convertFromCCS_cvdft_dst_cvdft_dst_721,0
57,test_dxt.cpp_channels_712,0
57,test_dxt.cpp_col_i_116,0
57,test_dxt.cpp_reshape_cn_src_cols_116,0
57,test_dxt.cpp_initDFTWave_dst_cols_flags_DFT_INVERSE_111,0
57,dxt.cpp_channels_3350,0
57,dxt.cpp_channels_3346,0
57,dxt.cpp_CV_Assert_flags_DFT_COMPLEX_INPUT_src_channels_3346,0
57,dxt.cpp_depth_3341,0
57,dxt.cpp_getMat_3338,0
57,dxt.cpp_dims_3334,0
57,dxt.cpp_isUMat_3334,0
57,dxt.cpp_CV_OCL_RUN__dst_isUMat__src0_dims_3334,0
57,dxt.cpp_CV_INSTRUMENT_REGION_3325,0
57,dxt.cpp_init_width_height_depth_src_channels_dst_channels_flags_nonzero_rows_3314,0
57,dxt.cpp_OcvDftImpl_3313,0
57,dxt.cpp_init_width_height_depth_src_channels_dst_channels_flags_nonzero_rows_3300,0
57,dxt.cpp_ReplacementDFT2D_3299,0
57,dxt.cpp_init_len_count_depth_flags_needBuffer_3287,0
57,dxt.cpp_OcvDftBasicImpl_3286,0
57,dxt.cpp_init_len_count_depth_flags_needBuffer_3279,0
57,dxt.cpp_ReplacementDFT1D_3278,0
57,dxt.cpp_dft_func_opt_src_dst_3207,0
57,dxt.cpp_channels_3348,0
57,dxt.cpp_create_src_size_type_3353,0
57,test_dxt.cpp_tmp_src_cols_src_rows_src_type_110,0
57,dxt.cpp_getMat_3355,0
57,test_dxt.cpp_create_src_size_src_type_109,0
57,test_dxt.cpp_isContinuous_53,0
57,test_dxt.cpp_isContinuous_51,0
57,test_dxt.cpp_initDFTWave_n_flags_DFT_INVERSE_48,0
57,test_dxt.cpp_empty_47,0
57,test_dxt.cpp_CV_Assert__src_cols__src_rows_n_45,0
57,test_dxt.cpp_elemSize_40,0
57,test_dxt.cpp_create__src_size__src_type_36,0
57,test_dxt.cpp_cos_angle_17,0
57,test_dxt.cpp_wave_n_CV_64FC2_14,0
57,parallel.cpp_body_range_421,0
57,dxt.cpp_dft_src_dst_flags_DFT_INVERSE_nonzero_rows_3377,0
57,dxt.cpp_CV_INSTRUMENT_REGION_3375,0
57,dxt.cpp_apply_src_data_src_step_dst_data_dst_step_3369,0
57,dxt.cpp_channels_3368,0
57,dxt.cpp_DFT2D_src_cols_src_rows_depth_src_channels_dst_channels_f_nonzero_rows_3368,0
57,dxt.cpp_isContinuous_3358,0
57,convert.cpp_CV_MAKETYPE_depth_cn_343,0
57,convert.cpp_CV_IPP_RUN_FAST_ipp_merge_mv_dst_int_n_352,0
57,dxt.cpp_allocate_opt_n_3146,0
57,test_dxt.cpp_uniform_899,0
57,test_dxt.cpp_dft_out_two_flags_inv_960,0
57,test_dxt.cpp_dft_one_out_flags_959,0
57,dxt.cpp_create_src_size_depth_3351,0
57,dxt.cpp_CopyColumn_sptr0_b_complex_elem_size_src_step_2975,0
57,dxt.cpp_CopyColumn_sptr0_src_step_buf0_complex_elem_size_len_complex_elem_size_2972,0
57,test_dxt.cpp_norm_out_NORM_INF_903,0
57,test_dxt.cpp_dft_x_out_DFT_ROWS_DFT_COMPLEX_OUTPUT_902,0
57,test_dxt.cpp_randu_x_901,0
57,test_dxt.cpp_theRNG_899,0
57,convert.cpp_ipp_merge_mv_dst_int_n_352,0
57,test_dxt.cpp_uniform_898,0
57,test_dxt.cpp_theRNG_898,0
57,test_dxt.cpp_uniform_897,0
57,test_dxt.cpp_theRNG_897,0
57,stat.cpp_CV_INSTRUMENT_FUN_IPP_ippiNormHint_src_ptr_int_src_step_sz_norm_ippAlgHintAccurate_3161,0
57,stat.cpp_max_result_normInf_T_ST_src_len_cn_2797,0
57,dxt.cpp_complementComplexOutput_depth_dst_data_dst_step_len_nz_2920,0
57,base.hpp_cv_abs_a_i_553,0
57,mat.inl.hpp_copyTo_m_764,0
57,dxt.cpp_MUL_SPECTRUMS_COL_A_B_C_3438,0
57,dxt.cpp_MUL_SPECTRUMS_COL_AC_B_AC_3444,0
57,dxt.cpp_MUL_SPECTRUMS_ROW_A_B_C_3481,0
57,test_dxt.cpp_CV_Assert_src1_size_src2_size_src1_type_src2_type_427,0
57,test_dxt.cpp_depth_425,0
57,test_dxt.cpp_create_src1_rows_src1_cols_src1_type_424,0
57,dxt.cpp_isContinuous_3563,0
57,dxt.cpp_clone_3559,0
57,dxt.cpp_getMat_3553,0
57,dxt.cpp_create_srcA_rows_srcA_cols_type_3552,0
57,dxt.cpp_CV_Assert_type_CV_32FC1_type_CV_32FC2_type_CV_64FC1_type_CV_64FC2_3550,0
57,dxt.cpp_CV_Assert_type_srcB_type_srcA_size_srcB_size_3549,0
57,dxt.cpp_channels_3546,0
57,dxt.cpp_depth_3546,0
57,dxt.cpp_getMat_3545,0
57,dxt.cpp_dims_3542,0
57,dxt.cpp_isUMat_3542,0
57,dxt.cpp_CV_OCL_RUN__dst_isUMat__srcA_dims__srcB_dims_3542,0
57,dxt.cpp_CV_INSTRUMENT_REGION_3540,0
57,dxt.cpp_MUL_SPECTRUMS_ROW_AC_B_AC_3486,0
57,base.hpp_max_s__AccTp_cv_abs_a_i_553,0
57,test_dxt.cpp_norm_dst_dstz_NORM_INF_881,0
57,test_dxt.cpp_dft_src_dst_DFT_COMPLEX_OUTPUT_880,0
57,merge.cpp_vmerge_src0_i_src1_i_dst_j_301,0
57,matop.cpp_CV_INSTRUMENT_REGION_1702,0
57,dxt.cpp_CV_MAKETYPE_depth_3349,0
57,dxt.cpp_create_src_size_CV_MAKETYPE_depth_3349,0
57,dxt.cpp_complementComplexOutput_depth_dst_data_dst_step_count_len_3046,0
57,dxt.cpp_CopyColumn_dbuf1_complex_elem_size_3019,0
57,dxt.cpp_CopyColumn_dbuf0_complex_elem_size_dptr0_3016,0
57,convert.cpp_func_const_uchar_ptrs_ptrs_int_bsz_cn_394,0
57,convert.cpp_min_total_j_blocksize_393,0
57,convert.cpp_min_total_blocksize0_387,0
57,convert.cpp_CV_SPLIT_MERGE_MAX_BLOCK_SIZE_cn_387,0
57,convert.cpp_min_size_t_CV_SPLIT_MERGE_MAX_BLOCK_SIZE_cn_cn_total_std_min_total_blocksize0_387,0
57,convert.cpp_alignPtr_arrays_cn_379,0
57,convert.cpp__buf_cn_sizeof_Mat_sizeof_uchar_377,0
57,convert.cpp_elemSize1_375,0
57,convert.cpp_elemSize_375,0
57,convert.cpp_CV_Assert_func_373,0
57,convert.cpp_getMergeFunc_depth_372,0
57,matop.cpp_makeExpr_e_Size_cols_rows_type_1705,0
57,merge.cpp_merge__src_dst_len_cn_403,0
57,test_dxt.cpp_dft_srcz_dstz_879,0
57,merge.cpp_merge__src_dst_len_cn_409,0
57,test_dxt.cpp_merge_mv_srcz_878,0
57,test_dxt.cpp_all_876,0
57,test_dxt.cpp_convertTo_src_src_type_875,0
57,test_dxt.cpp_all_874,0
57,test_dxt.cpp_randu_src8u_Scalar_all_Scalar_all_874,0
57,test_dxt.cpp_zeros_m_n_depth_873,0
57,test_dxt.cpp_CV_MAKETYPE_depth_872,0
57,test_dxt.cpp_dst_m_n_CV_MAKETYPE_depth_872,0
57,test_dxt.cpp_src_m_n_depth_872,0
57,test_dxt.cpp_src8u_m_n_depth_872,0
57,test_dxt.cpp_uniform_871,0
57,test_dxt.cpp_uniform_870,0
57,test_dxt.cpp_uniform_869,0
57,test_dxt.cpp_theRNG_866,0
57,rand.cpp_fill_dst_RNG_UNIFORM_low_high_779,0
57,rand.cpp_theRNG_779,0
57,rand.cpp_CV_INSTRUMENT_REGION_777,0
57,dxt.cpp_DFTInit_opt_n_opt_nf_opt_factors_opt_itab_complex_elem_size_3148,0
57,dxt.cpp_allocate_opt_n_complex_elem_size_3144,0
57,mathfuncs_core.simd.hpp_v_store_dst_i_t0_305,0
57,dxt.cpp__mm_sub_ps_t0_t1_451,0
57,dxt.cpp_vr4_dst_c_factors_c_n_dw0_wave_713,0
57,dxt.cpp_CV_SWAP_dst_i_dst_j_t_687,0
57,dxt.cpp_ippsDFTInv_CToC_src_dst_c_ipp_spec_c_ipp_work_606,0
57,dxt.cpp_ippsDFTFwd_CToC_src_dst_c_ipp_spec_c_ipp_work_598,0
57,dxt.cpp__mm_storeh_pi___m64_v1_nx_y23_456,0
57,dxt.cpp__mm_storel_pi___m64_v1_y23_455,0
57,dxt.cpp__mm_storeh_pi___m64_v0_nx_y01_454,0
57,dxt.cpp__mm_storel_pi___m64_v0_y01_453,0
57,dxt.cpp__mm_add_ps_t0_t1_450,0
57,dxt.cpp_CV_IPP_MALLOC_sizeBuffer_1670,0
57,dxt.cpp__mm_movelh_ps_y01_y23_449,0
57,dxt.cpp__MM_SHUFFLE_448,0
57,dxt.cpp__mm_shuffle_ps_y01_y23__MM_SHUFFLE_448,0
57,dxt.cpp__mm_xor_ps__mm_shuffle_ps_y01_y23__MM_SHUFFLE_neg3_mask_448,0
57,dxt.cpp__mm_sub_ps_x02_x13_447,0
57,dxt.cpp__mm_add_ps_x02_x13_446,0
57,dxt.cpp__mm_loadl_pi_x02_const___m64_v0_444,0
57,dxt.cpp__mm_movelh_ps_x02_x02_442,0
57,dxt.cpp_ippsDFTFwd_RToPack_src_dst_c_ipp_spec_c_ipp_work_1035,0
57,dxt.cpp_DFT_sub_c__dst__dst_1082,0
57,dxt.cpp_ippsDFTInv_PackToR_src_dst_c_ipp_spec_c_ipp_work_1182,0
57,dxt.cpp_DFT_sub_c__dst__dst_1228,0
57,dxt.cpp_CV_IPP_MALLOC_sizeSpec_1664,0
57,dxt.cpp_ippiDFTGetSize_R_32f_srcRoiSize_norm_flag_ippAlgHintNone_sizeSpec_sizeInit_sizeBuffer_1657,0
57,dxt.cpp_ippFree_pDFTSpec_1615,0
57,dxt.cpp_ippFree_pBuffer_1613,0
57,dxt.cpp_ippidft_Ipp32fc_src_src_step_i_src_step_Ipp32fc_dst_dst_step_i_dst_step_1606,0
57,dxt.cpp_ippFree_pMemInit_1594,0
57,dxt.cpp_ippiDFTInit_C_32fc_srcRoiSize_norm_flag_ippAlgHintNone_pDFTSpec_pMemInit_1591,0
57,dxt.cpp_CV_IPP_MALLOC_sizeBuffer_1589,0
57,dxt.cpp_CV_IPP_MALLOC_sizeInit_1586,0
57,dxt.cpp_CV_IPP_MALLOC_sizeSpec_1583,0
57,dxt.cpp_ippiDFTGetSize_C_32fc_srcRoiSize_norm_flag_ippAlgHintNone_sizeSpec_sizeInit_sizeBuffer_1576,0
57,dxt.cpp_CCSIDFT_c_src_dst_1534,0
57,dxt.cpp_CCSIDFT_c_src_dst_1529,0
57,dxt.cpp_RealDFT_c_src_dst_1524,0
57,dxt.cpp_RealDFT_c_src_dst_1519,0
57,dxt.cpp_DFT_c_src_dst_1513,0
57,dxt.cpp_DFT_c_src_dst_1508,0
57,dxt.cpp__mm_addsub_ps_x02__mm_movelh_ps_x02_x02_442,0
57,dxt.cpp__mm_mul_ps_x02_w01_441,0
57,dxt.cpp__MM_SHUFFLE_440,0
57,dxt.cpp__mm_loadl_pi_x02_const___m64_v0_406,0
57,dxt.cpp__mm_shuffle_ps_neg0_mask_neg0_mask__MM_SHUFFLE_391,0
57,dxt.cpp__mm_load_ss_t_f_390,0
57,dxt.cpp__mm_setzero_ps_388,0
57,utility.hpp_deallocate_1001,0
57,test_dxt.cpp_norm_one_two_NORM_INF_967,0
57,test_dxt.cpp_channels_967,0
57,test_dxt.cpp_dct_out_two_flags_inv_965,0
57,test_dxt.cpp_dct_one_out_flags_964,0
57,test_dxt.cpp_all_954,0
57,test_dxt.cpp_randUni_rng_one_Scalar_all_Scalar_all_954,0
57,test_dxt.cpp_CV_MAKETYPE_type_cn_in_953,0
57,test_dxt.cpp_one_m_n_CV_MAKETYPE_type_cn_in_953,0
57,test_dxt.cpp_uniform_947,0
57,test_dxt.cpp_uniform_946,0
57,test_dxt.cpp_uniform_945,0
57,test_dxt.cpp_get_rng_944,0
57,test_dxt.cpp_DCT_2D_src_dst_flags_778,0
57,dxt.cpp__MM_SHUFFLE_391,0
57,dxt.cpp__mm_loadl_pi_x13_const___m64_v0_nx_407,0
57,dxt.cpp__mm_shuffle_ps_w01_w01__MM_SHUFFLE_440,0
57,dxt.cpp__mm_loadh_pi_x13_const___m64_v1_nx_409,0
57,dxt.cpp__MM_SHUFFLE_439,0
57,dxt.cpp__mm_shuffle_ps_x02_x02__MM_SHUFFLE_439,0
57,dxt.cpp__mm_loadl_pi_x02_const___m64_v1_437,0
57,dxt.cpp__mm_loadh_pi_x13_const___m64_v1_nx_430,0
57,dxt.cpp__mm_loadl_pi_x13_const___m64_v0_nx_428,0
57,dxt.cpp__mm_storeh_pi___m64_v1_nx_y23_421,0
57,dxt.cpp__mm_storel_pi___m64_v1_y23_420,0
57,dxt.cpp__mm_storeh_pi___m64_v0_nx_y01_419,0
57,dxt.cpp__mm_storel_pi___m64_v0_y01_418,0
57,dxt.cpp__mm_sub_ps_t0_t1_416,0
57,dxt.cpp__mm_add_ps_t0_t1_415,0
57,dxt.cpp__mm_movelh_ps_y01_y23_414,0
57,dxt.cpp__MM_SHUFFLE_413,0
57,dxt.cpp__mm_shuffle_ps_y01_y23__MM_SHUFFLE_413,0
57,dxt.cpp__mm_xor_ps__mm_shuffle_ps_y01_y23__MM_SHUFFLE_neg3_mask_413,0
57,dxt.cpp__mm_sub_ps_x02_x13_412,0
57,dxt.cpp__mm_add_ps_x02_x13_411,0
57,dxt.cpp_CV_IPP_MALLOC_sizeInit_1667,0
57,dxt.cpp_ippiDFTInit_R_32f_srcRoiSize_norm_flag_ippAlgHintNone_pDFTSpec_pMemInit_1672,0
57,dxt.cpp_DFTFactorize_opt_n_opt_factors_3139,0
57,dxt.cpp_memcpy_dptr0_dptr_dptr_offset_dst_full_len_2911,0
57,dxt.cpp_ExpandCCS_buf1_len_elem_size_2966,0
57,dxt.cpp_CopyColumn_sptr0_count_elem_size_src_step_2964,0
57,dxt.cpp_ExpandCCS_buf0_len_elem_size_2961,0
57,dxt.cpp_CopyColumn_sptr0_src_step_buf0_elem_size_len_elem_size_2960,0
57,dxt.cpp_CopyColumn_sptr0_count_elem_size_src_step_2954,0
57,dxt.cpp_memset_buf1_len_complex_elem_size_2953,0
57,dxt.cpp_CopyColumn_sptr0_src_step_buf0_complex_elem_size_len_elem_size_2949,0
57,dxt.cpp_memset_buf0_len_complex_elem_size_2948,0
57,dxt.cpp_apply_sptr_dptr_2908,0
57,dxt.cpp_ippFree_pMemInit_1675,0
57,dxt.cpp_colDft_src_src_step_dst_dst_step_stage_src_channels_stage_dst_channels_isLastStage_2863,0
57,dxt.cpp_rowDft_src_src_step_dst_dst_step_isComplex_isLastStage_2861,0
57,dxt.cpp_IPPDFT_R_Functor_ippiFunc_2832,0
57,dxt.cpp_Dft_R_IPPLoop_src_src_step_dst_dst_step_width_height_IPPDFT_R_Functor_ippiFunc_ipp_norm_flag_2832,0
57,dxt.cpp_:_ippiDFT_R_Func_2831,0
57,dxt.cpp_IPPDFT_C_Functor_ippiFunc_2822,0
57,dxt.cpp_Dft_C_IPPLoop_src_src_step_dst_dst_step_width_height_IPPDFT_C_Functor_ippiFunc_ipp_norm_flag_2822,0
57,dxt.cpp_:_ippiDFT_C_Func_2821,0
57,dxt.cpp_apply_buf1_dbuf1_2982,0
57,dxt.cpp_apply_buf0_dbuf0_2983,0
57,dxt.cpp_memcpy_dbuf0_elem_size_dbuf0_elem_size_2991,0
57,dxt.cpp_CopyColumn_dbuf0_elem_size_elem_size_dptr0_2992,0
57,dxt.cpp_initFunc_opt_n_ipp_norm_flag_ippAlgHintNone_opt_ipp_spec_initbuf_3127,0
57,dxt.cpp_alignPtr_uchar_opt_ipp_spec_specsize_3126,0
57,dxt.cpp_alignPtr_ippworkbuf_3125,0
57,dxt.cpp_allocate_worksize_3124,0
57,dxt.cpp_alignPtr_ippbuf_3123,0
57,dxt.cpp_allocate_specsize_initsize_3122,0
57,dxt.cpp_getSizeFunc_opt_n_ipp_norm_flag_ippAlgHintNone_specsize_initsize_worksize_3120,0
57,dxt.cpp_CopyColumn_dbuf0_complex_elem_size_dptr0_dst_step_len_complex_elem_size_3041,0
57,dxt.cpp_CopyTo2Columns_dbuf0_dbuf1_dptr0_dst_step_len_complex_elem_size_3039,0
57,dxt.cpp_apply_buf0_dbuf0_3036,0
57,dxt.cpp_CopyColumn_sptr0_src_step_buf0_complex_elem_size_len_complex_elem_size_3034,0
57,dxt.cpp_apply_buf1_dbuf1_3031,0
57,dxt.cpp_CopyFrom2Columns_sptr0_src_step_buf0_buf1_len_complex_elem_size_3030,0
57,dxt.cpp_CopyColumn_dbuf1_complex_elem_size_dptr0_count_elem_size_3008,0
57,dxt.cpp_CopyColumn_dbuf0_complex_elem_size_dptr0_dst_step_len_elem_size_3006,0
57,dxt.cpp_CopyColumn_dbuf1_elem_size_elem_size_2997,0
57,dxt.cpp_memcpy_dbuf1_elem_size_dbuf1_elem_size_2996,0
57,dxt.cpp_ippi_DFT_R_32F_src_src_step_dst_dst_step_width_height_inv_ipp_norm_flag_2809,0
57,dxt.cpp_ippi_DFT_C_32F_src_src_step_dst_dst_step_width_height_inv_ipp_norm_flag_2800,0
57,dxt.cpp_allocate_len_complex_elem_size_2785,0
57,dxt.cpp_CV_INSTRUMENT_REGION_IPP_1811,0
57,dxt.cpp_ippFree_pBuffer_1797,0
57,dxt.cpp_CV_INSTRUMENT_FUN_IPP_ippiDFTInv_CToC_32fc_C1R_Ipp32fc_src_static_cast_int_src_step_Ipp32fc_dst_static_cast_int_dst_step_pDFTSpec_pBuffer_1794,0
57,dxt.cpp_CV_INSTRUMENT_FUN_IPP_ippiDFTFwd_CToC_32fc_C1R_Ipp32fc_src_static_cast_int_src_step_Ipp32fc_dst_static_cast_int_dst_step_pDFTSpec_pBuffer_1792,0
57,dxt.cpp_ippFree_pMemInit_1781,0
57,dxt.cpp_ippiDFTInit_C_32fc_srcRoiSize_norm_flag_ippAlgHintNone_pDFTSpec_pMemInit_1778,0
57,dxt.cpp_CV_IPP_MALLOC_sizeBuffer_1776,0
57,dxt.cpp_CV_IPP_MALLOC_sizeInit_1773,0
57,dxt.cpp_CV_IPP_MALLOC_sizeSpec_1770,0
57,dxt.cpp_ippiDFTGetSize_C_32fc_srcRoiSize_norm_flag_ippAlgHintNone_sizeSpec_sizeInit_sizeBuffer_1766,0
57,dxt.cpp_CV_INSTRUMENT_REGION_IPP_1755,0
57,dxt.cpp_Range_height_1725,0
57,dxt.cpp_parallel_for__Range_height_Dft_R_IPPLoop_Invoker_Dft_src_src_step_dst_dst_step_width_ippidft_norm_flag_ok_width_height_double_1725,0
57,dxt.cpp_Range_height_1717,0
